lat,lon,grid_group,frp,brightness,brightness_ti5,temp_delta_ti4_ti5,confidence,is_night,facility_distance_m,facility_type_encoded,landcover_encoded,nearby_cluster_count_3km,historical_recurrence_1_5km,historical_mean_frp,frp_z_score,days_since_last_detection,target
30.000811942472236,76.04562779058053,30.0_76.0,103.36,353.12,331.54,21.58,0.82,0,16553.4,0,2,8,0,44.17,2.76,239.9,2
21.857812317915595,83.8851640105906,21.9_83.9,16.45,350.75,314.2,36.56,0.949,1,43.3,1,0,2,17,15.48,0.23,2.3,1
31.13638839334315,76.97818411625953,31.1_77.0,3.61,324.54,314.04,10.5,0.611,0,8373.8,0,1,12,0,4.11,0.67,28.6,3
28.495893447895202,77.10142829337889,28.5_77.1,31.17,384.26,357.55,26.72,0.937,1,136.6,1,0,4,6,17.29,1.39,67.4,0
21.789167024305435,83.87242271459272,21.8_83.9,34.74,359.64,332.89,26.74,0.956,0,507.5,2,0,3,0,16.67,3.27,67.9,0
29.761031553436947,75.82701298744685,29.8_75.8,13.8,304.2,297.12,7.07,0.749,0,12653.9,0,1,7,5,13.6,0.16,176.0,3
28.233996900947453,77.0715704891921,28.2_77.1,21.02,301.46,289.7,11.76,0.805,0,14835.3,0,1,9,0,21.44,0.9,150.5,3
31.33770003824563,77.35610176037136,31.3_77.4,8.18,320.39,304.95,15.44,0.607,0,11787.0,0,1,10,0,9.36,0.86,8.6,3
21.646975573290867,83.94173345118801,21.6_83.9,12.13,351.7,311.95,39.75,0.9,1,15.1,1,0,2,17,11.12,0.19,1.6,1
30.054468157579915,75.74922639878378,30.1_75.7,33.81,352.13,321.02,31.11,0.921,1,124.3,3,0,1,16,33.75,0.36,0.3,1
31.325894729734095,76.79378994309522,31.3_76.8,20.14,304.66,295.82,8.85,0.805,0,14004.7,0,1,9,5,21.55,0.15,63.7,3
28.71421715278975,77.34085167107116,28.7_77.3,24.44,345.87,309.95,35.92,0.873,1,170.5,2,0,2,17,26.3,0.56,2.0,1
28.477365703565738,77.17594806300377,28.5_77.2,93.91,400.32,382.56,17.76,0.958,1,8460.3,0,2,10,0,60.59,2.48,203.7,2
28.732125551697994,77.28506852380674,28.7_77.3,21.95,372.78,331.45,41.33,0.915,1,86.3,1,0,1,17,22.2,0.51,1.1,1
28.874080519607006,77.51007693791419,28.9_77.5,10.88,333.28,324.83,8.45,0.716,0,280.7,6,3,5,11,10.27,1.01,18.4,4
28.306510512975798,77.30613980521662,28.3_77.3,54.95,347.15,314.94,32.22,0.772,1,22571.3,0,2,11,1,37.38,2.12,31.4,2
29.893569688822254,75.67651399426127,29.9_75.7,58.06,338.19,321.39,16.8,0.854,0,103.1,5,0,6,1,24.49,1.58,25.7,0
28.87771563455927,77.3581198279134,28.9_77.4,51.95,331.49,312.14,19.35,0.859,1,225.9,1,0,3,3,26.75,1.31,67.2,0
21.548780260296688,83.888311431996,21.5_83.9,16.32,348.35,317.76,30.59,0.95,0,152.7,2,0,1,15,18.51,0.4,0.9,1
21.71681732471155,84.14391530307604,21.7_84.1,29.61,305.63,293.39,12.24,0.637,1,848.6,6,3,3,4,34.71,0.34,21.3,4
28.99692446520386,76.58005178277725,29.0_76.6,4.28,299.56,292.39,7.17,0.781,0,17162.0,0,1,8,3,4.44,0.57,64.5,3
28.49596628228108,77.22455379713001,28.5_77.2,8.47,305.22,290.46,14.76,0.609,0,7503.2,0,1,7,2,8.52,0.19,86.9,3
30.04196357711724,75.78658758868828,30.0_75.8,27.25,324.49,304.64,19.85,0.78,0,894.4,6,3,3,6,30.78,0.92,24.3,4
29.08967053970349,76.37197894445825,29.1_76.4,5.68,335.59,323.31,12.28,0.599,0,13201.2,0,1,12,0,5.07,0.77,94.9,3
28.842650037627166,77.3509341659319,28.8_77.4,3.84,303.72,293.4,10.33,0.753,0,5487.2,0,1,9,1,4.26,0.17,135.8,3
21.666312225020665,83.98708875642728,21.7_84.0,13.99,304.48,299.45,5.03,0.499,1,4873.1,0,5,0,0,12.89,0.34,9.8,5
28.614122688967687,77.3002412996022,28.6_77.3,113.01,358.11,328.37,29.74,0.757,1,22947.0,0,2,9,0,82.39,0.93,186.8,2
28.60015681219157,77.19170066387198,28.6_77.2,4.65,324.1,316.64,7.46,0.7,0,12323.0,0,1,10,2,4.09,0.4,96.5,3
21.68091210765245,83.90049925147315,21.7_83.9,25.6,382.11,354.77,27.34,0.846,0,46.9,2,0,4,0,14.65,2.59,77.3,0
29.026383956870024,76.68191819159101,29.0_76.7,21.09,343.74,304.68,39.06,0.89,1,172.2,1,0,1,13,18.58,0.09,0.5,1
31.062793115092145,76.91737797191462,31.1_76.9,41.04,332.32,318.11,14.21,0.874,0,154.1,1,0,5,2,20.29,1.25,59.2,0
22.020944658698497,84.11085212114331,22.0_84.1,13.07,373.07,336.28,36.79,0.854,1,30.4,1,0,2,20,13.08,0.29,1.1,1
28.286126693430546,77.54130889427258,28.3_77.5,30.07,352.23,313.42,38.8,0.949,1,26.2,2,0,1,12,34.12,0.05,0.2,1
28.495779091971514,77.44465456679139,28.5_77.4,18.6,355.16,319.81,35.35,0.936,1,45.9,1,0,2,19,16.91,0.43,0.3,1
28.41439983473631,77.40489091677107,28.4_77.4,8.24,325.83,314.15,11.68,0.897,0,10693.3,0,1,5,0,6.96,0.57,97.0,3
22.034318924915894,73.26447723127431,22.0_73.3,23.17,315.15,301.66,13.49,0.569,0,13483.5,0,1,10,4,27.05,0.28,98.6,3
28.49071057964764,77.13676990965917,28.5_77.1,27.13,338.17,299.15,39.02,0.995,1,8.2,1,0,3,27,29.34,0.1,2.6,1
22.36160429706663,73.02191693853857,22.4_73.0,34.68,365.64,345.21,20.43,0.874,1,1074.9,1,0,3,1,14.34,1.88,33.1,0
28.287701044461105,77.47762771335927,28.3_77.5,6.75,316.08,306.19,9.89,0.77,0,19913.7,0,1,10,1,7.3,0.9,36.4,3
21.6761016111382,84.09302262257398,21.7_84.1,11.22,306.04,304.88,1.15,0.3,0,6398.4,0,5,0,0,13.56,0.1,26.3,5
29.038138140439894,76.4335031601586,29.0_76.4,14.32,381.75,345.48,36.27,0.908,1,117.6,2,0,2,14,16.22,0.28,2.0,1
29.057675938080454,76.40297485057476,29.1_76.4,10.1,309.71,299.34,10.37,0.892,0,10127.6,0,1,11,1,10.35,0.15,97.2,3
28.530976807175723,77.61516885397776,28.5_77.6,20.4,360.94,325.34,35.59,0.98,1,89.9,2,0,2,18,22.66,0.09,3.0,1
21.864128264521455,83.96616429190918,21.9_84.0,18.12,358.68,323.19,35.49,0.876,1,66.1,1,0,2,15,19.92,0.23,1.4,1
30.924213187761403,77.28114655299451,30.9_77.3,12.32,304.42,295.6,8.83,0.739,0,9893.0,0,1,11,2,11.07,0.55,101.3,3
28.6938563009982,77.23791850101087,28.7_77.2,61.67,358.39,329.78,28.6,0.848,1,20.1,3,0,2,2,30.6,2.59,54.1,0
28.560976523931352,77.42391120551086,28.6_77.4,9.7,316.07,311.1,4.97,0.646,1,14999.5,0,1,6,5,9.24,0.84,73.1,3
29.287444547125524,76.53288796206127,29.3_76.5,33.39,343.76,316.19,27.58,0.843,0,174.0,7,0,2,1,14.84,3.37,66.8,0
22.213764872042436,73.21929590237738,22.2_73.2,66.44,381.56,356.63,24.93,0.764,0,49.5,2,0,2,0,37.01,1.77,74.1,0
28.284448612806667,77.21379747290086,28.3_77.2,33.4,343.31,320.33,22.98,0.845,1,512.6,4,3,3,6,39.67,0.39,10.6,4
28.564304776954664,77.27563708904691,28.6_77.3,5.96,325.19,313.2,11.99,0.668,0,14045.9,0,1,7,3,6.12,0.32,157.9,3
29.102609440413126,76.70264920654036,29.1_76.7,28.48,326.07,288.0,38.07,0.916,1,204.8,5,0,1,4,15.81,1.69,63.6,0
21.63020390481806,83.75362179913603,21.6_83.8,4.25,317.03,312.24,4.79,0.384,1,8434.7,0,5,1,0,4.74,0.17,23.5,5
21.743092199398575,83.89472412336309,21.7_83.9,10.18,311.64,303.0,8.64,0.861,0,7027.8,0,1,8,2,10.46,0.53,126.4,3
22.334494741347886,73.0925088250431,22.3_73.1,76.5,386.31,364.4,21.91,0.856,1,3931.3,0,2,9,1,54.28,1.2,337.8,2
22.02412642409023,73.52907902412711,22.0_73.5,71.84,370.42,335.33,35.09,0.769,1,4390.9,0,2,8,2,47.65,2.13,135.1,2
28.317101477902302,77.3889869278968,28.3_77.4,20.14,346.35,316.18,30.18,0.712,0,124.7,2,0,4,2,11.99,3.34,89.5,0
28.550202673359884,77.26803821719322,28.6_77.3,37.66,368.41,347.12,21.28,0.728,1,466.7,5,0,3,2,18.09,2.78,33.5,0
30.776948115144716,77.0450225142656,30.8_77.0,26.01,362.78,334.54,28.24,0.893,1,83.7,1,0,1,16,23.22,0.21,2.9,1
29.12467859865475,76.4770268228503,29.1_76.5,5.61,308.33,297.73,10.6,0.761,0,18979.0,0,1,8,3,5.13,0.38,122.5,3
28.906220763281148,76.34046891993883,28.9_76.3,19.37,318.73,305.72,13.01,0.677,0,9218.3,0,1,7,5,21.3,0.64,164.1,3
29.982564751746647,75.83201981173902,30.0_75.8,2.0,302.13,297.27,4.86,0.288,0,3551.3,0,5,0,0,2.35,0.09,94.4,5
28.47883900114186,77.28481675198589,28.5_77.3,7.87,309.24,299.62,9.62,0.795,0,17521.0,0,1,8,3,6.96,0.59,70.5,3
31.071980171502144,77.12975453699656,31.1_77.1,2.81,301.1,285.5,15.6,0.841,0,11419.6,0,1,5,0,2.99,0.27,154.1,3
28.808371535459646,76.14670569074953,28.8_76.1,6.77,310.17,289.66,20.51,0.511,0,19319.4,0,1,8,1,6.03,0.45,77.1,3
31.06348609813198,77.03618720805781,31.1_77.0,27.21,322.2,308.98,13.22,0.789,0,10032.5,0,1,5,2,26.34,0.58,81.2,3
31.021145366320116,77.28201392322144,31.0_77.3,60.02,373.55,344.66,28.89,0.9,1,22540.7,0,2,7,0,46.52,1.06,103.3,2
28.707358718125676,77.13910133463986,28.7_77.1,104.88,368.61,331.66,36.95,0.877,1,25292.8,0,2,10,0,62.45,0.88,47.1,2
29.08186888614225,76.20965903107074,29.1_76.2,7.07,309.78,303.86,5.92,0.597,1,13379.4,0,1,14,2,6.48,0.68,171.1,3
31.094353024573902,77.22936192202266,31.1_77.2,43.77,368.09,343.01,25.09,0.845,1,29166.2,0,2,11,0,32.37,2.67,148.3,2
28.359167102723745,77.2844073074812,28.4_77.3,68.74,316.11,295.65,20.46,0.826,1,511.5,1,0,2,2,39.85,2.84,84.1,0
28.501842539773957,77.31068146983863,28.5_77.3,10.41,324.76,311.73,13.02,0.819,0,6350.6,0,1,5,2,11.94,0.53,16.1,3
28.98958985312725,76.73288360874622,29.0_76.7,1.44,316.33,312.49,3.85,0.367,1,5354.2,0,5,3,0,1.06,0.24,107.6,5
30.89111787599801,77.1630100849218,30.9_77.2,23.03,310.16,295.31,14.85,0.863,0,545.6,6,3,4,5,24.34,0.73,10.9,4
29.871656695673963,75.71386967935572,29.9_75.7,6.7,297.18,293.38,3.81,0.348,1,3813.1,7,5,0,0,4.87,0.1,43.1,5
28.66957223584152,77.34930798493966,28.7_77.3,34.19,341.12,321.76,19.36,0.805,1,122.4,2,0,5,0,16.83,3.21,57.8,0
28.996682513981956,76.26112603455609,29.0_76.3,3.21,300.28,293.03,7.24,0.311,0,5383.0,7,5,1,0,2.74,0.39,49.5,5
21.868595157693036,73.09072066856677,21.9_73.1,52.64,363.07,339.69,23.38,0.926,0,400.9,1,0,3,1,26.51,3.51,61.0,0
28.860349508317277,77.27460327122186,28.9_77.3,6.81,290.58,283.88,6.7,0.331,1,655.4,8,5,0,1,7.97,0.22,82.5,5
28.545422509580483,77.24758182978184,28.5_77.2,9.71,310.46,300.44,10.01,0.634,0,6646.4,0,1,8,5,10.37,0.24,62.6,3
21.814069684092274,83.9811347638728,21.8_84.0,4.72,315.04,302.55,12.49,0.69,0,7928.9,0,1,10,5,3.81,0.38,138.7,3
21.778867674551844,83.80818962177712,21.8_83.8,26.92,329.69,305.34,24.35,0.762,1,9.5,2,0,3,1,12.85,1.43,66.3,0
28.55573500898373,77.4948141349445,28.6_77.5,100.41,372.44,335.4,37.04,0.884,1,21949.7,0,2,14,2,76.43,2.11,160.7,2
28.349401345991076,77.16258303930607,28.3_77.2,59.74,379.38,359.13,20.25,0.855,0,15277.3,0,2,10,1,41.48,0.83,19.1,2
30.98813855682702,76.86275584101861,31.0_76.9,58.83,357.27,326.01,31.26,0.95,0,25794.0,0,2,5,1,35.15,1.61,350.0,2
28.482118482957304,77.22205437971306,28.5_77.2,2.68,307.07,300.46,6.61,0.489,1,6610.2,0,5,2,2,2.29,0.21,43.5,5
30.87299099301328,77.09088202179463,30.9_77.1,26.15,348.6,323.73,24.86,0.808,0,131.9,4,3,4,5,30.58,0.76,3.8,4
28.657805285723164,77.37240802668155,28.7_77.4,33.99,326.59,309.72,16.87,0.839,1,2693.2,7,3,6,7,31.55,0.74,18.4,4
31.30767980713909,77.174863469258,31.3_77.2,49.98,350.51,320.35,30.16,0.805,1,2.7,1,0,3,4,17.91,2.43,1.7,0
29.204051140586767,76.50930572902618,29.2_76.5,3.43,317.86,313.58,4.28,0.488,1,9935.4,0,5,0,1,4.41,0.25,35.2,5
21.946647696872475,83.88241972528023,21.9_83.9,4.11,331.64,318.49,13.15,0.746,0,18197.6,0,1,9,2,3.73,0.86,23.3,3
28.63889970031415,77.25181992077505,28.6_77.3,32.17,334.23,307.42,26.81,0.73,0,135.0,3,0,4,1,15.24,3.32,4.2,0
31.348725531004124,76.98187870426683,31.3_77.0,25.44,342.1,317.03,25.07,0.887,0,140.0,1,0,3,1,14.15,3.15,25.2,0
28.73872371732538,77.14678291095971,28.7_77.1,7.99,319.91,313.52,6.39,0.86,0,19542.0,0,1,8,3,9.4,0.19,73.3,3
22.17669559709266,73.10323168541801,22.2_73.1,13.31,312.92,296.0,16.91,0.602,0,12506.6,0,1,8,0,13.0,0.53,34.5,3
31.09843292167359,77.31167571244762,31.1_77.3,9.66,325.45,291.12,34.33,0.996,1,120.4,1,0,3,14,8.85,0.37,2.4,1
28.466177601092575,76.98203501613982,28.5_77.0,50.23,356.39,331.13,25.26,0.75,0,12.3,3,0,3,4,29.12,3.2,67.5,0
22.37462562589522,73.05772579628226,22.4_73.1,16.32,347.33,322.94,24.38,0.71,0,1538.8,6,3,2,11,17.8,0.65,5.6,4
21.847688108957364,83.86009021054338,21.8_83.9,30.6,355.59,307.63,47.95,0.917,1,115.3,1,0,2,19,34.67,0.17,0.8,1
29.689505349178216,75.89301757593411,29.7_75.9,73.36,367.82,347.84,19.98,0.833,0,11373.1,0,2,11,1,48.65,0.89,131.5,2
28.519859149329513,77.32292092457715,28.5_77.3,19.45,312.27,299.09,13.18,0.766,0,6933.0,0,1,6,3,20.13,0.71,83.7,3
28.677159411415662,77.4154917055974,28.7_77.4,50.37,341.4,309.55,31.85,0.962,1,376.8,5,0,2,1,21.05,2.62,15.2,0
29.07528312376659,76.40021265212397,29.1_76.4,31.97,300.23,290.86,9.37,0.667,0,7697.4,0,1,9,4,33.43,0.15,35.1,3
29.915820457351785,75.7758718070162,29.9_75.8,6.32,313.1,300.74,12.36,0.513,0,11416.4,0,1,6,0,5.68,0.1,131.7,3
29.0791205438123,76.46316666380773,29.1_76.5,35.23,343.24,323.82,19.43,0.78,1,2122.9,6,3,4,10,30.17,0.63,16.9,4
28.67269231883251,77.4934851652312,28.7_77.5,27.23,349.95,307.43,42.52,0.984,0,59.6,1,0,2,19,28.03,0.27,1.7,1
22.59725697698059,73.32823873760388,22.6_73.3,13.49,351.95,324.17,27.78,0.95,0,12.2,2,0,2,12,12.3,0.59,2.6,1
29.83912909769668,75.80977228205049,29.8_75.8,6.88,322.0,303.7,18.3,0.702,0,14572.8,0,1,12,0,7.03,0.68,101.6,3
29.84542651780611,75.72577041599124,29.8_75.7,14.58,321.89,309.52,12.37,0.636,0,15468.0,0,1,9,0,15.17,0.62,84.1,3
28.42465129356067,77.30206314307902,28.4_77.3,95.88,394.19,353.43,40.76,0.753,0,22879.9,0,2,23,0,59.72,2.77,183.7,2
28.564247318882966,77.1233467437669,28.6_77.1,20.87,333.96,315.7,18.26,0.704,0,731.5,7,3,4,7,20.29,0.42,10.5,4
29.127191669841537,76.46276158577615,29.1_76.5,52.73,342.39,312.54,29.85,0.879,1,473.2,1,0,4,0,19.14,2.26,67.0,0
21.93891061195565,83.96133030031508,21.9_84.0,16.19,362.78,326.25,36.54,0.906,0,7.8,1,0,5,14,14.09,0.56,2.7,1
28.56951754570111,77.20138616955214,28.6_77.2,16.97,359.87,332.41,27.46,0.92,1,59.5,1,0,3,20,17.32,0.09,0.6,1
29.7961889880974,75.80742404184147,29.8_75.8,2.8,319.01,309.92,9.09,0.279,1,10697.3,0,5,0,0,2.48,0.06,8.6,5
28.655161375275217,77.36371493743368,28.7_77.4,57.65,373.18,350.49,22.69,0.762,0,118.6,3,0,3,4,23.32,3.5,60.3,0
31.406199335711104,77.45119028686817,31.4_77.5,4.63,315.81,302.65,13.16,0.84,0,11372.2,0,1,4,3,5.05,0.68,46.4,3
28.21048121339201,77.26531569828848,28.2_77.3,50.92,355.97,328.48,27.49,0.961,0,34.3,2,0,4,2,25.66,2.37,30.7,0
28.337595474274735,77.49694965338688,28.3_77.5,11.25,325.64,309.87,15.78,0.664,1,702.4,6,3,3,7,11.58,0.71,21.9,4
28.49856279620102,77.32403963725885,28.5_77.3,41.09,366.68,351.63,15.04,0.754,1,169.1,3,0,3,2,18.95,2.79,14.3,0
21.808210014736144,84.17785093740365,21.8_84.2,2.82,316.53,307.01,9.51,0.883,0,2047.4,0,1,7,1,2.5,0.15,161.6,3
30.055152244755234,75.65222293014772,30.1_75.7,143.63,343.87,307.09,36.78,0.806,1,10932.7,0,2,13,1,72.89,1.26,328.9,2
21.784314986306605,84.01047139463473,21.8_84.0,10.61,328.09,320.2,7.89,0.9,0,18732.6,0,1,6,2,10.39,0.64,132.6,3
31.139834849117587,76.88100637059203,31.1_76.9,6.62,297.64,289.84,7.8,0.314,0,9096.7,0,5,1,1,7.13,0.24,114.5,5
29.30349609646307,76.63165526119515,29.3_76.6,7.7,317.78,306.85,10.93,0.597,0,5017.1,0,1,5,1,8.12,0.15,47.9,3
28.87406915218022,77.21096050791242,28.9_77.2,34.47,331.78,301.04,30.74,0.93,0,92.3,1,0,2,1,12.71,1.36,17.9,0
29.9682387309361,75.97046996428841,30.0_76.0,64.18,327.36,309.02,18.33,0.92,0,313.3,5,0,4,3,22.47,1.94,50.2,0
31.075296114673467,77.28761547237781,31.1_77.3,17.49,361.44,327.06,34.37,0.965,1,74.2,1,0,2,21,19.44,0.55,2.2,1
28.48419478321213,77.35515537820085,28.5_77.4,20.53,320.39,296.15,24.23,0.934,1,687.8,3,0,2,2,6.93,2.72,69.0,0
21.852682239159574,83.91544681891882,21.9_83.9,132.12,378.34,355.9,22.43,0.813,1,5719.2,0,2,15,1,102.54,1.07,199.4,2
31.140534131088124,77.00058977869715,31.1_77.0,48.56,352.59,313.71,38.88,0.948,0,175.8,1,0,1,19,41.74,0.48,1.4,1
28.666493775089208,77.50794860070732,28.7_77.5,15.67,363.64,330.13,33.51,0.955,1,1.1,2,0,2,14,13.56,0.42,0.7,1
22.37586365439295,73.14842190350826,22.4_73.1,5.5,313.82,300.88,12.94,0.516,1,5826.9,0,1,5,3,6.3,0.52,173.0,3
31.230052354175175,77.31524953975766,31.2_77.3,18.42,324.45,303.61,20.84,0.799,0,1132.6,6,3,4,9,21.09,0.31,16.7,4
28.61690447270963,77.39708405677028,28.6_77.4,19.93,310.93,300.06,10.87,0.774,0,16632.6,0,1,5,2,23.24,0.14,47.4,3
30.928963401990067,76.85469606147849,30.9_76.9,9.81,312.65,303.16,9.49,0.803,0,15024.4,0,1,10,2,10.77,0.48,14.1,3
22.21712466883048,73.32431780932535,22.2_73.3,13.6,339.48,302.73,36.74,0.917,1,47.9,1,0,4,12,11.88,0.12,0.9,1
22.06667355084442,73.20970972020005,22.1_73.2,9.92,332.17,320.13,12.04,0.622,1,11788.0,0,1,14,3,8.84,0.47,149.0,3
28.44160850211917,77.02086320151862,28.4_77.0,2.93,310.21,305.65,4.57,0.49,1,4183.4,0,5,3,0,2.18,0.26,109.1,5
28.37776869151165,77.31632004227814,28.4_77.3,19.13,324.54,300.0,24.54,0.876,1,195.9,6,3,6,9,22.41,0.63,14.9,4
22.042277282463164,73.26520749769853,22.0_73.3,66.89,378.25,350.0,28.25,0.858,1,8484.6,0,2,7,1,36.65,1.7,98.2,2
21.893002036198244,84.04213158164059,21.9_84.0,27.24,354.67,311.86,42.82,0.992,1,80.5,3,0,1,16,28.8,0.51,1.7,1
28.24285651614932,77.21640832907984,28.2_77.2,4.4,331.7,322.98,8.72,0.624,0,4483.6,0,1,7,0,4.42,0.46,146.7,3
29.886946056180587,75.81523654516127,29.9_75.8,55.77,363.99,339.74,24.24,0.953,1,48.3,2,0,1,3,28.25,3.77,60.2,0
28.410547948112587,77.33793420543377,28.4_77.3,10.32,351.29,327.63,23.65,0.899,1,202.9,6,3,1,6,12.19,0.24,29.3,4
28.83324314956494,77.06067433436763,28.8_77.1,19.65,318.9,305.85,13.05,0.825,0,9055.1,0,1,8,3,20.69,0.17,57.2,3
28.312939720705792,77.03499328919933,28.3_77.0,15.72,360.75,322.85,37.9,0.856,1,220.9,1,0,2,17,17.24,0.31,2.5,1
28.591958355100125,77.32911273764779,28.6_77.3,20.09,323.0,305.74,17.25,0.664,0,6125.5,0,1,11,0,16.41,0.58,80.5,3
31.231645242786445,76.85528106600334,31.2_76.9,14.82,357.18,320.91,36.27,0.899,0,86.7,1,0,2,15,16.39,0.28,2.4,1
28.454110100471947,77.55415697791993,28.5_77.6,40.45,377.01,352.28,24.73,0.748,1,35.2,2,0,2,0,14.16,2.72,17.9,0
28.45105072539519,77.50441438085059,28.5_77.5,131.78,378.94,352.06,26.88,0.885,1,19166.0,0,2,13,2,91.58,2.09,339.9,2
29.92198372262932,75.8778113640432,29.9_75.9,11.18,325.04,308.93,16.12,0.621,0,2104.7,0,1,5,3,10.2,0.33,14.8,3
29.009471509188035,76.59734051666076,29.0_76.6,55.44,339.34,320.96,18.38,0.679,0,1256.0,6,3,3,4,51.36,0.86,20.6,4
28.761712918145196,77.11331923627833,28.8_77.1,22.17,322.34,312.85,9.5,0.828,0,19125.2,0,1,10,4,22.43,0.71,41.5,3
28.5493205603457,77.12724281807512,28.5_77.1,14.29,321.94,295.88,26.05,0.666,1,512.5,6,3,3,8,11.59,0.96,18.4,4
28.590327496295252,77.3394800362059,28.6_77.3,26.1,323.9,307.91,15.99,0.799,1,437.5,6,3,4,8,22.79,0.24,15.0,4
30.003647543423817,75.88609593748508,30.0_75.9,11.01,327.28,305.64,21.64,0.771,0,7932.8,0,1,5,3,12.07,0.51,120.0,3
22.304949568814394,72.94531093621224,22.3_72.9,18.67,314.43,292.5,21.93,0.763,1,1125.2,4,3,5,5,21.5,0.87,5.7,4
28.690846041041038,77.01147898451279,28.7_77.0,32.13,366.82,351.98,14.84,0.86,0,210.1,6,3,10,7,31.67,0.63,17.2,4
28.724388683798118,77.60900118987497,28.7_77.6,19.94,358.9,325.4,33.5,0.989,1,64.2,2,0,5,16,18.07,0.42,0.3,1
30.128268479366902,75.6212789453647,30.1_75.6,5.14,323.13,312.27,10.86,0.623,0,16413.1,0,1,8,1,4.17,0.2,162.5,3
21.846685427241656,83.90614296728916,21.8_83.9,149.79,356.4,323.6,32.81,0.76,1,15383.6,0,2,9,0,93.67,2.47,28.8,2
28.381820987984344,77.2436681515513,28.4_77.2,91.92,369.1,344.95,24.15,0.755,1,19369.3,0,2,13,0,44.68,1.59,149.0,2
30.928380420170825,77.26744123664287,30.9_77.3,13.46,318.27,309.58,8.69,0.883,0,14290.7,0,1,6,0,11.11,0.34,174.7,3
28.272196539524895,77.42624326935618,28.3_77.4,29.06,322.42,315.31,7.11,0.693,0,10402.6,0,1,9,2,31.65,0.76,161.3,3
29.20901594674293,76.69110953752742,29.2_76.7,17.78,317.51,293.84,23.68,0.745,0,48.0,3,0,2,0,9.33,1.99,85.7,0
28.595800821995436,77.24054184129567,28.6_77.2,57.89,394.66,371.87,22.79,0.947,1,105.0,1,0,5,1,23.54,1.81,22.8,0
28.306437830887734,77.3496382145411,28.3_77.3,40.59,354.38,329.15,25.23,0.739,0,121.6,7,0,3,0,22.04,1.43,57.4,0
29.181761959537788,76.63103590930696,29.2_76.6,20.48,337.0,323.57,13.43,0.783,0,747.1,4,3,3,4,23.88,0.37,14.6,4
28.416674645581853,77.27360250202788,28.4_77.3,21.55,345.12,310.07,35.05,0.988,1,7.9,1,0,2,16,22.13,0.56,1.0,1
30.034601091123665,75.99485075624592,30.0_76.0,5.28,315.95,312.26,3.69,0.416,1,2582.3,0,5,0,0,4.37,0.15,48.2,5
28.7249109988319,77.21928215550481,28.7_77.2,4.7,318.61,309.19,9.42,0.802,0,17376.9,0,1,5,3,5.15,0.61,64.8,3
28.600195197022018,77.157294586768,28.6_77.2,19.39,321.73,313.1,8.63,0.854,0,130.4,6,3,4,8,22.12,0.92,4.0,4
28.49570553031716,77.51502751872232,28.5_77.5,106.82,352.82,332.47,20.35,0.787,0,9549.7,0,2,10,0,71.94,2.53,41.7,2
28.678494694439678,77.39521075282723,28.7_77.4,122.35,359.76,329.04,30.72,0.982,1,24088.3,0,2,6,3,71.37,0.96,339.7,2
29.400352398525577,76.54736898119032,29.4_76.5,58.42,379.26,351.77,27.49,0.912,1,26079.0,0,2,12,1,39.43,2.01,157.0,2
21.82346543139035,84.23374676873809,21.8_84.2,64.09,356.69,324.21,32.48,0.789,1,9499.0,0,2,16,0,40.13,1.83,191.8,2
28.333194761617182,77.38235668789594,28.3_77.4,18.6,336.75,296.12,40.63,0.902,1,80.3,1,0,3,18,16.34,0.48,1.9,1
28.62975151184177,77.12064536869619,28.6_77.1,19.23,311.07,294.11,16.96,0.511,0,7925.8,0,1,10,2,21.67,0.54,113.1,3
29.113891176144996,76.53614022108042,29.1_76.5,10.43,309.35,300.19,9.17,0.579,0,16409.6,0,1,13,4,9.15,0.66,173.6,3
21.623455624709106,83.95996483464734,21.6_84.0,135.07,354.78,325.28,29.5,0.981,1,18945.1,0,2,13,4,86.86,2.44,334.4,2
30.859379158668858,77.04395930431356,30.9_77.0,46.58,334.54,310.8,23.74,0.787,0,129.6,3,0,5,1,20.84,2.3,59.6,0
29.122370231600613,76.27703208748628,29.1_76.3,9.08,337.57,317.69,19.88,0.797,0,377.9,7,3,5,8,10.01,0.73,11.8,4
29.054030507997293,76.70449844761747,29.1_76.7,16.99,358.07,325.19,32.88,0.873,1,40.4,1,0,1,14,18.81,0.36,0.3,1
28.557590915175254,77.51158861935357,28.6_77.5,44.45,347.1,318.68,28.42,0.97,0,11.7,1,0,2,11,47.55,0.39,1.4,1
22.27548999652487,73.02830567952286,22.3_73.0,10.03,319.17,307.25,11.92,0.842,0,10876.1,0,1,8,2,8.34,0.44,76.2,3
22.34003682015009,73.21761624117609,22.3_73.2,2.39,308.51,303.36,5.15,0.4,0,547.4,0,5,1,0,2.98,0.02,68.4,5
21.742023043217912,84.09882629765572,21.7_84.1,37.86,341.68,315.56,26.12,0.973,0,54.7,1,0,2,1,22.69,2.56,49.4,0
22.553921507594794,73.10239808526282,22.6_73.1,7.35,317.69,313.02,4.67,0.287,0,509.2,0,5,0,0,8.36,0.18,81.4,5
31.36888708382582,76.99642819637187,31.4_77.0,14.84,336.73,318.39,18.33,0.816,0,451.5,6,3,5,6,14.53,0.78,16.0,4
28.41889212270263,77.39180295828534,28.4_77.4,38.99,349.85,328.25,21.6,0.847,1,6.4,5,0,4,1,17.87,2.64,9.0,0
